Number,Title,Type,Culture,set,group,Twilight,STR,HP,RES,Signate,Site,Game text,Key Word 1,Key Word 2,Key Word 3,,Link
6R57,Agents of Orthanc,Minion • Man,Isengard,6,209,5,9,3,,,,"This minion is strength +2 and damage +1 for each Free Peoples culture that you can spot over 2.
",,,,,https://lotrtcgwiki.com/wiki/lotr06057
6R57,Agents of Orthanc,Minion • Man,Isengard,6,212,5,9,3,,,,"This minion is strength +2 and damage +1 for each Free Peoples culture that you can spot over 2.
",,,,,https://lotrtcgwiki.com/wiki/lotr06057
6R57,Agents of Orthanc,Minion • Man,Isengard,6,213,5,9,3,,,,"This minion is strength +2 and damage +1 for each Free Peoples culture that you can spot over 2.
",,,,,https://lotrtcgwiki.com/wiki/lotr06057
6R6,Hill Clan,Minion • Man,Dunland,6,,8,17,2,,,,"Each time this minion wins a skirmish, you may play a [Dunland] Man from hand. That Man is fierce and damage +2 until the regroup phase.
",,,,,https://lotrtcgwiki.com/wiki/lotr06006
6R60,•Berserk Butcher,Minion • Uruk-Hai,Isengard,6,230,6,12,3,,,,"Damage +1. Berserk Butcher is strength +1 for each wound on each character in its skirmish. Maneuver: Remove an [Isengard] token from a machine and exert Berserk Butcher twice to prevent all wounds to Uruk-hai until the assignment phase.
",,,,,https://lotrtcgwiki.com/wiki/lotr06060
6R62,Fires and Foul Fumes,Event,Isengard,6,207,4,,,,,,"Regroup: Discard 4 [Isengard] orcs to wound a companion 4 times (except the Ring-bearer).
",,,,,https://lotrtcgwiki.com/wiki/lotr06062
6R68,Isengard Mechanics,Minion • Orc,Isengard,6,232,6,11,4,,,,"Regroup: Discard an [Isengard] Orc to make the Free Peoples player wound a companion (or 2 companions if you spot 6 companions). Regroup: If this minion is stacked on an [Isengard] card, spot an [Isengard] Orc and discard this minion to add (3).
",,,,,https://lotrtcgwiki.com/wiki/lotr06068
6R7,Ready to Fall,Condition,Dunland,6,,1,,,,,,"Plays to your support area. Shadow: Spot 2 sites you control and remove (2) to play a [Dunland] Man from your discard pile.
",,,,,https://lotrtcgwiki.com/wiki/lotr06007
6R74,"•Sharku, Vile Marauder",Minion • Orc,Isengard,6,201,2,7,2,,,,"Warg-rider. While Sharku is not exhausted, he is fierce. Regroup: Exert Sharku to add (1).
",,,,,https://lotrtcgwiki.com/wiki/lotr06074
6R76,"•The Balrog, Terror of Flame and Shadow",Minion • Balrog,Moria,6,266,14,17,5,,,,"Damage +2. The twilight cost of The Balrog is -3 if you can spot a [Moria] minion. The Balrog cannot be assigned to skirmish companions or allies of strength less than 6.
",,,,,https://lotrtcgwiki.com/wiki/lotr06076
6R77,•Durin's Tower,Condition,Moria,6,261,0,,,,,,"Plays to your support area. At sites 2T and 3T, The Balrog&#039;s twilight cost is -3. Skirmish: Discard this condition to make a unique [Moria] minion strength +3.
",,,,,https://lotrtcgwiki.com/wiki/lotr06077
6R77,•Durin's Tower,Condition,Moria,6,266,0,,,,,,"Plays to your support area. At sites 2T and 3T, The Balrog&#039;s twilight cost is -3. Skirmish: Discard this condition to make a unique [Moria] minion strength +3.
",,,,,https://lotrtcgwiki.com/wiki/lotr06077
6R78,Easterling Army,Minion • Man,Raider,6,,6,13,3,,,,"Easterling. Fierce. Skirmish: Spot 2 burdens and exert this minion to make an Easterling strength +1. Skirmish: Spot 4 burdens and exert this minion to make an Easterling strength +2. Skirmish: Spot 6 burdens and exert this minion to make an Easterling strength +3.
",,,,,https://lotrtcgwiki.com/wiki/lotr06078
6R80,Southron Archer Legion,Minion • Man,Raider,6,,8,13,4,,,,"Southron. Archer. Archery: Remove (3) to add 1 to the minion archery total for each companion over 4 (limit +4).
",,,,,https://lotrtcgwiki.com/wiki/lotr06080
6R82,Trample,Event,Raider,6,,0,,,,,,"Maneuver: Spot a mounted [Raider] Man to discard a companion (except the Ring-bearer). The Free Peoples player may add (4) to prevent this.
",,,,,https://lotrtcgwiki.com/wiki/lotr06082
6R85,•Sword of Dol Guldur,Possession • Hand Weapon,Wraith,6,,2,+2,,,,,"Bearer must be a Nazgul. While bearer is Ulaire Toldea, each time he wins a skirmish the Free Peoples player must discard a Free Peoples possession or a Free Peoples condition.
",,,,,https://lotrtcgwiki.com/wiki/lotr06085
6R88,"•Ulaire Toldea, Winged Sentry",Minion • Nazgul,Wraith,6,,6,12,3,,,,"Fierce. Each time Ulaire Toldea wins a skirmish, the Free Peoples player must exert a companion or add a burden.
",,,,,https://lotrtcgwiki.com/wiki/lotr06088
6R88T,"•Ulaire Toldea, Winged Sentry (T)",Minion • Nazgul,Wraith,6,,6,12,3,,,,"Fierce. Each time Ulaire Toldea wins a skirmish, the Free Peoples player must exert a companion or add a burden. 
",,,,,https://lotrtcgwiki.com/wiki/lotr06088t
6R89,Winged and Ominous,Condition,Wraith,6,,1,,,,,,"Plays to your support area. Regroup: Exert a Nazgul to place a [Wraith] token on this card. Shadow: Remove 3 [Wraith] tokens from here to add (2).
",,,,,https://lotrtcgwiki.com/wiki/lotr06089
6R92,"•Eomer, Rohirrim Captain",Companion • Man,Rohan,6,70,3,7,3,6,Gandalf,,"Valiant. While you can spot a [Rohan] Man, Eomer&#039;s twilight cost is -1. Skirmish: Discard 3 cards from hand to make a [Rohan] Man strength +2 for each wound on each minion in his or her skirmish.
",,,,,https://lotrtcgwiki.com/wiki/lotr06092
6R92,"•Eomer, Rohirrim Captain",Companion • Man,Rohan,6,88,3,7,3,6,Gandalf,,"Valiant. While you can spot a [Rohan] Man, Eomer&#039;s twilight cost is -1. Skirmish: Discard 3 cards from hand to make a [Rohan] Man strength +2 for each wound on each minion in his or her skirmish.
",,,,,https://lotrtcgwiki.com/wiki/lotr06092
6R94,"•Hama, Doorward of Theoden",Companion • Man,Rohan,6,57,2,6,3,6,,,"To play, spot a [Rohan] Man. Skirmish: Exert Hama to discard a possession borne by a minion he is skirmishing.
",,,,,https://lotrtcgwiki.com/wiki/lotr06094
6R96,News From the Mark,Event,Rohan,6,84,2,,,,,,"Fellowship: Spot 3 mounted [Rohan] Men to make the move limit for this turn +2. Each Shadow player may draw 6 cards.
",,,,,https://lotrtcgwiki.com/wiki/lotr06096
6U104,•Orc Insurgent,Minion • Orc,Sauron,6,,4,11,3,,,,"Shadow: Exert this minion to draw X cards and add (X), where X is the number of Free Peoples cultures you spot over 2.
",,,,,https://lotrtcgwiki.com/wiki/lotr06104
6U105,Peril,Condition,Sauron,6,,1,,,,,,"Plays to your support area. Regroup: Exert a [Sauron] Orc to play a Nazgul or [Sauron] minion. Its twilight cost is -4 and it comes into play exhausted.
",,,,,https://lotrtcgwiki.com/wiki/lotr06105
6U107,Troll's Chain,Possession • Hand Weapon,Sauron,6,,1,+2,,,,,"Bearer must be a [Sauron] Troll. When you play this possession, you may draw a card.
",,,,,https://lotrtcgwiki.com/wiki/lotr06107
6U110,It Burns Us,Event,Shire,6,,1,,,,,,"Regroup: Spot Sam and Smeagol (or Gollum) to choose an opponent who must reveal his or her hand. Wound a minion X times, where X is the number of different cultures revealed.
",,,,,https://lotrtcgwiki.com/wiki/lotr06110
6U115,Rocks of Emyn Muil,Site,Site,6,,,,,,,1T,"Fellowship: Play a companion with the Frodo signet to remove a burden. 
",,,,,https://lotrtcgwiki.com/wiki/lotr06115
6U116,Westfold,Site,Site,6,,,,,,,1T,"Fellowship: Exert Aragorn twice to play a companion with the Aragorn signet from your draw deck. 
",,,,,https://lotrtcgwiki.com/wiki/lotr06116
6U117,Meduseld,Site,Site,6,,0,,,,,3T,"Sanctuary. Fellowship: Exert 3 companions with the Gandalf signet to play an unbound companion from your dead pile. 
",,,,,https://lotrtcgwiki.com/wiki/lotr06117
6U118,Hornburg Hall,Site,Site,6,,3,,,,,6T,"Sanctuary. Fellowship: Spot 3 companions with the Theoden signet and discard your hand to draw 4 cards. 
",,,,,https://lotrtcgwiki.com/wiki/lotr06118
6U119,Valley of Saruman,Site,Site,6,,8,,,,,8T,"When the fellowship moves to this site, discard all allies. 
",,,,,https://lotrtcgwiki.com/wiki/lotr06119
6U120,Saruman's Laboratory,Site,Site,6,,9,,,,,9T,"Response: If your minion is about to take a wound, discard 2 cards from hand to prevent that wound. 
",,,,,https://lotrtcgwiki.com/wiki/lotr06120
6U13,"•Arwen, Evenstar of Her People",Companion • Elf,Elven,6,,2,6,3,6,Aragorn,,"Skirmish: Exert an Elf to make a minion skirmishing Arwen strength -1.
",,,,,https://lotrtcgwiki.com/wiki/lotr06013
6U14,Banner of Elbereth,Possession • Hand Weapon,Elven,6,,1,,,,,,"Bearer must be an Elf companion. Each time bearer wins a skirmish, you may draw a card. Response: If bearer wins a skirmish, discard this possession to liberate a site.
",,,,,https://lotrtcgwiki.com/wiki/lotr06014
6U16,Forearmed,Event,Elven,6,,1,,,,,,"Skirmish: Reveal the top card of your draw deck to make a minion skirmishing an Elf strength -X, where X is the twilight cost of the revealed card.
",,,,,https://lotrtcgwiki.com/wiki/lotr06016
6U19,Gift of Foresight,Event,Elven,6,,1,,,,,,"Fellowship: Spot an Elf to reveal the top card of your draw deck. You may discard it, return it to the top of your draw deck, or take it into hand.
",,,,,https://lotrtcgwiki.com/wiki/lotr06019
6U20,Must Be a Dream,Event,Elven,6,,0,,,,,,"Fellowship: Spot an Elf to reveal the top card of your draw deck. Heal up to 2 companions whose culture matches the revealed card. You may discard the revealed card.
",,,,,https://lotrtcgwiki.com/wiki/lotr06020
6U22,•Naith Troop,Companion • Elf,Elven,6,,3,8,3,6,,,"To play, spot 3 Elf companions. Skirmish: Exert Naith Troop to discard the top card of your draw deck. If it is an [Elven] card, make a minion skirmishing Naith Troop strength -2.
",,,,,https://lotrtcgwiki.com/wiki/lotr06022
6U24,Boomed and Trumpeted,Event,Gandalf,,39,0,,,,,,"Skirmish: Make an Ent strength +X and damage +X, where X is the number of unbound Hobbits you can spot.
",,,,,https://lotrtcgwiki.com/wiki/lotr06024
6U24,Boomed and Trumpeted,Event,Gandalf,6,42,0,,,,,,"Skirmish: Make an Ent strength +X and damage +X, where X is the number of unbound Hobbits you can spot.
",,,,,https://lotrtcgwiki.com/wiki/lotr06024
6U25,Crack Into Rubble,Event,Gandalf,6,,1,,,,,,"Regroup: Exert 2 Ents to liberate a site and discard a Shadow condition.
",,,,,https://lotrtcgwiki.com/wiki/lotr06025
6U32,•Host of Fangorn,Companion • Ent,Gandalf,,36,13,10,4,6,,,"To play, spot 2 Ent companions. Host of Fangorn&#039;s twilight cost is -2 for each Ent or unbound Hobbit you can spot.
",,,,,https://lotrtcgwiki.com/wiki/lotr06032
6U36,Threw Down My Enemy,Event,Gandalf,,32,1,,,,,,"Spell. Skirmish: Make a minion skirmishing Gandalf strength -1 for each wound on each character in the skirmish.
",,,,,https://lotrtcgwiki.com/wiki/lotr06036
6U51,Banner of Westernesse,Possession • Hand Weapon,Gondor,6,,1,,,,,,"Bearer must be a [Gondor] companion. Each time bearer wins a skirmish, you may heal another [Gondor] companion. Response: If bearer wins a skirmish, discard this possession to liberate a site.
",,,,,https://lotrtcgwiki.com/wiki/lotr06051
6U54,Perilous Ventures,Event,Gondor,6,,0,,,,,,"Regroup: Exert 2 rangers to discard a minion (or 2 [Wraith] minions).
",,,,,https://lotrtcgwiki.com/wiki/lotr06054
6U58,Assault Ladder,Condition,Isengard,6,230,1,,,,,,"Machine. Plays to your support area. Shadow: Exert an Uruk-hai to place an [Isengard] token on this card. Skirmish: Spot 3 [Isengard] tokens here to make an Uruk-hai strength +3. Discard this condition.
",,,,,https://lotrtcgwiki.com/wiki/lotr06058
6U61,Desertion,Condition,Isengard,6,209,1,,,,,,"To play, spot an [Isengard] Man. Plays on a companion (except the Ring-bearer). Assignment: Assign an [Isengard] minion with less strength than bearer to skirmish bearer. Discard this condition.
",,,,,https://lotrtcgwiki.com/wiki/lotr06061
6U61,Desertion,Condition,Isengard,6,212,1,,,,,,"To play, spot an [Isengard] Man. Plays on a companion (except the Ring-bearer). Assignment: Assign an [Isengard] minion with less strength than bearer to skirmish bearer. Discard this condition.
",,,,,https://lotrtcgwiki.com/wiki/lotr06061
6U63,"Gnawing, Biting, Hacking, Burning",Condition,Isengard,6,232,2,,,,,,"Plays to your support area. Each time a regroup action discards an [Isengard] Orc, you may stack that Orc on this card. Shadow: Discard 2 cards stacked here and remove (1) to play an [Isengard] Orc from your discard pile.
",,,,,https://lotrtcgwiki.com/wiki/lotr06063
6U64,Iron Fist of the Orc,Condition,Isengard,6,232,1,,,,,,"Plays to your support area. Each time a regroup action discards an [Isengard] Orc, you may stack that Orc on this card. Regroup: Discard 3 cards stacked here and remove (1) to discard a Free Peoples possession.
",,,,,https://lotrtcgwiki.com/wiki/lotr06064
6U66,Isengard Builder,Minion • Orc,Isengard,6,232,3,7,3,,,,"Regroup: If stacked on an [Isengard] card, discard this card to add (2).
",,,,,https://lotrtcgwiki.com/wiki/lotr06066
6U70,Isengard Tender,Minion • Orc,Isengard,6,232,1,5,2,,,,"Regroup: If stacked on an [Isengard] card, discard this card and remove (2) to exhaust a companion.
",,,,,https://lotrtcgwiki.com/wiki/lotr06070
6U73,Scaffolding,Possession,Isengard,6,232,1,,,,,,"Plays to your support area. Each time a regroup action discards an [Isengard] Orc, you may stack that Orc on this card. Response: If an [Isengard] Orc is about to take a wound, discard 2 cards stacked here to prevent that wound.
",,,,,https://lotrtcgwiki.com/wiki/lotr06073
6U75,Twisted Tales,Condition,Isengard,6,211,2,,,,,,"Plays to your support area. Each time a companion or ally loses a skirmish involving a [Isengard] Man, you may spot a possession to stack that possession here.
",,,,,https://lotrtcgwiki.com/wiki/lotr06075
6U79,Easterling Polearm,Possession • Hand Weapon,Raider,6,,0,+2,,,,,"Bearer must be an Easterling. While you can spot 2 burdens, bearer cannot take wounds. While you can spot 5 burdens, bearer is damage +1.
",,,,,https://lotrtcgwiki.com/wiki/lotr06079
6U8,Too Long Have These Peasants Stood,Event,Dunland,6,,2,,,,,,"Response: If a [Dunland] Man wins a skirmish, discard all conditions.
",,,,,https://lotrtcgwiki.com/wiki/lotr06008
6U83,Fell Beast,Possession • Mount,Wraith,6,,0,+2,,,,,"To play, discard 2 cards from hand. Bearer must be a Nazgul. Bearer is fierce.
",,,,,https://lotrtcgwiki.com/wiki/lotr06083
6U84,Spied From Above,Condition,Wraith,6,,1,,,,,,"Plays to your support area. Regroup: Exert a Nazgul twice to play a [Wraith] or [Sauron] minion. That minion&#039;s twilight cost is -8 and it comes into play exhausted.
",,,,,https://lotrtcgwiki.com/wiki/lotr06084
6U86,"•Ulaire Lemenya, Winged Hunter",Minion • Nazgul,Wraith,6,,4,9,2,,,,"Regroup: Exert Ulaire Lemenya and discard 3 cards from hand to return a companion (except the Ring-bearer) to owner&#039;s hand.
",,,,,https://lotrtcgwiki.com/wiki/lotr06086
6U87,"•Ulaire Nertea, Winged Hunter",Minion • Nazgul,Wraith,6,,4,9,2,,,,"When you play Ulaire Nertea, spot another Nazgul to make the Free Peoples player exert a Ring-bound companion for each Free Peoples culture you can spot over 2.
",,,,,https://lotrtcgwiki.com/wiki/lotr06087
6U9,Lend Us Your Aid,Event,Dwarven,6,,0,,,,,,"Maneuver: Exert Gimli twice to make him and each Elf companion strength +3 until the regroup phase.
",,,,,https://lotrtcgwiki.com/wiki/lotr06009
6U90,Banner of the Mark,Possession • Hand Weapon,Rohan,6,92,1,,,,,,"Bearer must be a [Rohan] companion. Each time bearer wins a skirmish, you may exert a minion. Response: If bearer wins a skirmish, discard this possession to liberate a site.
",,,,,https://lotrtcgwiki.com/wiki/lotr06090
6U90,Banner of the Mark,Possession • Hand Weapon,Rohan,6,93,1,,,,,,"Bearer must be a [Rohan] companion. Each time bearer wins a skirmish, you may exert a minion. Response: If bearer wins a skirmish, discard this possession to liberate a site.
",,,,,https://lotrtcgwiki.com/wiki/lotr06090
6U91,Blood Has Been Spilled,Condition,Rohan,6,84,1,,,,,,"Plays to your support area. Skirmish: Discard a mount borne by a [Rohan] Man to prevent that Man from being overwhelmed unless his or her strength is tripled.
",,,,,https://lotrtcgwiki.com/wiki/lotr06091
6U93,Ever the Hope of Men,Event,Rohan,6,84,0,,,,,,"Regroup: Exert 2 mounted [Rohan] Men to discard up to 2 wounded minions.
",,,,,https://lotrtcgwiki.com/wiki/lotr06093
7C105,•I Will Go,Condition,Gondor,7,,3,,,,,,"Bearer must be a [Gondor] Man. If you have initiative, bearer is defender +1.
",,,,,https://lotrtcgwiki.com/wiki/lotr07105
7C106,•Ingold,Companion • Man,Gondor,7,,2,6,3,6,,,"Knight. Fellowship: Discard a fortification to heal Ingold twice.
",,,,,https://lotrtcgwiki.com/wiki/lotr07106
7C108,Knight's Spear,Possession • Hand Weapon,Gondor,7,,1,+2,,,,,"Bearer must be a [Gondor] Man. Skirmish: If you cannot spot 2 threats, add a threat to make bearer strength +1.
",,,,,https://lotrtcgwiki.com/wiki/lotr07108
7C11,Out of Darkness,Event,Dwarven,7,,1,,,,,,"Make a Dwarf strength +2. You may also exert that Dwarf to draw 2 cards.
",,,,,https://lotrtcgwiki.com/wiki/lotr07011
7C111,Man the Walls,Condition • Support Area,Gondor,7,,1,,,,,,"The site number of each minion skirmishing a [Gondor] Man is +1.
",,,,,https://lotrtcgwiki.com/wiki/lotr07111
7C115,Ranger of Minas Tirith,Companion • Man,Gondor,7,,2,5,3,6,,,"Ranger. While skirmishing a roaming minion, this companion is strength +2 and damage +1.
",,,,,https://lotrtcgwiki.com/wiki/lotr07115
7C116,Ranger of Osgiliath,Companion • Man,Gondor,7,,2,6,3,6,,,"Ranger. Regroup: Discard 2 cards from hand to exhaust a minion.
",,,,,https://lotrtcgwiki.com/wiki/lotr07116
